date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-06-06,38.474998,38.952499,38.445,38.612499,36.879452,1.064996E8,1.064996E8,0.1375,0.357,38.67,"June 06, 17",0.00357
2017-06-05,38.584999,38.612499,38.365002,38.482498,36.755287,1.013268E8,1.013268E8,-0.1025,-0.266,38.48667,"June 05, 17",-0.00266
2017-06-02,38.395,38.862499,38.2225,38.862499,37.118225,1.110828E8,1.110828E8,0.4675,1.218,38.64917,"June 02, 17",0.01218
2017-06-01,38.2925,38.3325,38.055,38.294998,36.576199,6.56164E7,6.56164E7,0.0025,0.007,38.2275,"June 01, 17",7.0E-5
2017-05-31,38.4925,38.5425,38.095001,38.189999,36.475906,9.78048E7,9.78048E7,-0.3025,-0.786,38.27583,"May 31, 17",-0.00786
2017-05-30,38.355,38.607498,38.3325,38.4175,36.693203,8.05076E7,8.05076E7,0.0625,0.163,38.4525,"May 30, 17",0.00163
2017-05-26,38.5,38.560001,38.327499,38.4025,36.678879,8.77104E7,8.77104E7,-0.0975,-0.253,38.43,"May 26, 17",-0.00253
2017-05-25,38.432499,38.587502,38.2575,38.467499,36.740955,7.69424E7,7.69424E7,0.035,0.091,38.4375,"May 25, 17",9.1E-4
2017-05-24,38.459999,38.5425,38.1675,38.334999,36.614414,7.6712E7,7.6712E7,-0.125,-0.325,38.34833,"May 24, 17",-0.00325
2017-05-23,38.724998,38.724998,38.327499,38.450001,36.724239,7.96756E7,7.96756E7,-0.275,-0.71,38.50083,"May 23, 17",-0.0071
2017-05-22,38.5,38.645,38.227501,38.497501,36.769615,9.18656E7,9.18656E7,-0.0025,-0.006,38.45667,"May 22, 17",-6.0E-5
2017-05-19,38.345001,38.494999,38.157501,38.264999,36.547546,1.078432E8,1.078432E8,-0.08,-0.209,38.30583,"May 19, 17",-0.00209
2017-05-18,37.817501,38.334999,37.782501,38.134998,36.423378,1.342728E8,1.342728E8,0.3175,0.84,38.08417,"May 18, 17",0.0084
2017-05-17,38.400002,38.642502,37.427502,37.5625,35.876579,2.030708E8,2.030708E8,-0.8375,-2.181,37.8775,"May 17, 17",-0.02181
2017-05-16,38.985001,39.014999,38.68,38.8675,37.123013,8.0194E7,8.0194E7,-0.1175,-0.301,38.85417,"May 16, 17",-0.00301
2017-05-15,39.002499,39.162498,38.762501,38.924999,37.177921,1.040388E8,1.040388E8,-0.0775,-0.199,38.95,"May 15, 17",-0.00199
2017-05-12,38.674999,39.105,38.6675,39.025002,37.273441,1.30108E8,1.30108E8,0.35,0.905,38.9325,"May 12, 17",0.00905
2017-05-11,38.112499,38.517502,38.077499,38.487499,36.760059,1.090204E8,1.090204E8,0.375,0.984,38.36083,"May 11, 17",0.00984
2017-05-10,38.407501,38.485001,38.0275,38.314999,36.444874,1.032228E8,1.032228E8,-0.0925,-0.241,38.27583,"May 10, 17",-0.00241
2017-05-09,38.467499,38.720001,38.362499,38.497501,36.618469,1.565216E8,1.565216E8,0.03,0.078,38.52667,"May 09, 17",7.8E-4
